Plot #,Plot ID,Sub Plot,Blade Length (cm),Blade Max Width (cm) ,Blade Width @ 10cm (cm),Blade thickness (mm),Stipe Length (cm),Stipe diamter (mm),Stipe Hollow (Y/N),Bullations (Y/N),Fouling ,Crinkle,Sorrus Tissue (Y/N),Sorus Area (cm^2),Other Comments
19,SL18-UCONN-19,3,95,6,4,0.3,20,3.3,No,No,No,,,,
19,SL18-UCONN-19,-,107,9.5,4.5,0.7,17,4.1,No,No,Yes,Splitting Meristem/Snail Egg,,,
19,SL18-UCONN-19,-,110.5,11.8,3.5,0.6,30,4.1,No,No,No,,,,
19,SL18-UCONN-19,1,124,7.5,5.3,0.4,23.5,3.6,Yes,No,No,Splitting Meristem,,,
19,SL18-UCONN-19,1,162,8,3,0.5,30.3,4.4,Yes,No,No,,,,
19,SL18-UCONN-19,5,165,8.6,4.8,0.9,27.5,4.1,Yes,No,No,Splitting Meristem,,,
19,SL18-UCONN-19,3,167,7,4.5,0.6,43.5,5,Yes,No,No,,,,DNA
19,SL18-UCONN-19,3,170,6,3.5,0.5,43,4,Yes,No,No,,,,
19,SL18-UCONN-19,-,178,12.3,4.5,1,22,5.3,Yes,No,No,Splitting Meristem,,,
19,SL18-UCONN-19,5,179,8.5,5.3,0.9,29,5.2,Yes,No,No,,,,
20,SL18-UCONN-20,5,6,2.2,-,0.3,1.1,0.9,No,No,No,Grazing,,,
20,SL18-UCONN-20,5,8.5,2.7,-,0.2,0.9,0.2,No,No,No,Grazing,,,
20,SL18-UCONN-20,1,13.5,3,3.2,0.4,3.2,1.5,No,No,Yes,,,,
20,SL18-UCONN-20,2,20.2,13.2,4.8,0.5,5.4,0.65,No,No,No,,,,
20,SL18-UCONN-20,3,25.5,5.8,5.6,0.4,4.5,2.3,No,No,No,,,,
20,SL18-UCONN-20,4,26.9,6.3,5.8,0.4,3.5,2,No,No,No,,,,
20,SL18-UCONN-20,4,30.2,6.1,6,0.4,4.1,2.5,No,No,No,,,,
20,SL18-UCONN-20,1,35.1,7.1,7.5,0.5,6.1,3.5,No,No,Yes,,,,
20,SL18-UCONN-20,1,35.1,4.2,4,0.5,12,2.9,No,No,No,Horse's Mane,,,
20,SL18-UCONN-20,3,40.8,8.2,8,0.5,8,3.4,No,No,Yes,,,,
20,SL18-UCONN-20,3,48.6,14.3,9.4,0.4,16.5,4.6,No,No,No,,,,
20,SL18-UCONN-20,4,61.6,10.9,10.5,0.4,20.9,4.2,Yes,No,No,,,,
20,SL18-UCONN-20,2,80,18,5.3,0.4,25.5,4.65,Yes,No,No,,,,
20,SL18-UCONN-20,5,88.4,16.1,13,0.6,26.2,4.7,Yes,No,No,,,,
20,SL18-UCONN-20,2,94,15.8,13,0.65,20.1,5.1,Yes,No,No,,,,
21,SL18-UCONN-21,3,4,1.1,-,0.1,0.5,0.4,No,No,No,Grazing,No,,
21,SL18-UCONN-21,3,20.2,5.1,3.2,0.3,5.3,2.6,No,No,No,,No,,
21,SL18-UCONN-21,4,23.2,5.3,3.3,0.4,12,3.1,No,No,Yes,Grazing,No,,
21,SL18-UCONN-21,2,28,6,6,0.7,6,2.22,No,Yes,No,Grazing,No,,
21,SL18-UCONN-21,1,28,6.5,6.2,0.1,13,3.29,No,Yes,No,,No,,
21,SL18-UCONN-21,3,30.3,5.7,5.5,0.5,19.9,2.7,No,No,No,Grazing,No,,
21,SL18-UCONN-21,4,36.1,5.4,5,0.5,33.1,4.3,Yes,No,No,Snail Egg,No,,
21,SL18-UCONN-21,5,37.6,9,9,0.5,17.9,3.9,Yes,No,No,,No,,
21,SL18-UCONN-21,1,39,12.1,12.1,0.12,29,4.97,Yes,Yes,No,Crinkle/Split Stipe,No,,
21,SL18-UCONN-21,2,40,9.5,9.5,0.6,16,3.32,No,Yes,No,,No,,
21,SL18-UCONN-21,5,45.2,6.5,6.5,0.5,29.1,4.2,Yes,No,No,,No,,
21,SL18-UCONN-21,4,49.7,11.6,11.6,0.6,45.3,3.5,Yes,Yes,No,,No,,
21,SL18-UCONN-21,4,83.3,18.3,12.1,0.7,36.9,6.4,Yes,Yes,No,Crinkle/Split Stipe,No,,
21,SL18-UCONN-21,1,106,28.5,19,0.22,72,7.34,Yes,Yes,No,DNA/Crinkle,No,,
21,SL18-UCONN-21,2,127.4,22.5,14,0.3,27,6.54,Yes,Yes,No,Crinkle/Split Stipe,No,,
22,SL18-UCONN-22,5,10.4,3.99,1.2,0.1,3.2,1.1,No,No,No,,No,,
22,SL18-UCONN-22,4,21.8,12.5,12.5,0.4,3.9,2.2,No,No,No,,,,
22,SL18-UCONN-22,2,22.4,3.1,3.1,0.4,1.4,1.3,No,No,Yes,,No,,
22,SL18-UCONN-22,5,25.7,5.2,2.2,0.2,5.1,1.5,No,No,No,,No,,
22,SL18-UCONN-22,-,33.5,5,4.9,0.25,3.6,1.19,No,No,No,,,,
22,SL18-UCONN-22,5,40.5,7.2,2.3,0.4,6.9,1.9,No,No,Yes,Horse's Mane,No,,
22,SL18-UCONN-22,3,42.3,7.6,6.4,0.3,2.8,2,No,No,Yes,Grazing,No,,
22,SL18-UCONN-22,4,52.3,12.9,12.9,0.3,3,2.4,No,No,No,,,,
22,SL18-UCONN-22,-,74,8.2,3.3,0.48,6,2.4,No,No,No,,,,
22,SL18-UCONN-22,1,94.2,8.9,6,0.59,16.2,2.45,No,No,No,,,,
22,SL18-UCONN-22,-,95.2,9.3,6,0.56,6.2,2.34,No,No,No,,,,
22,SL18-UCONN-22,1,147.4,8.6,5.5,0.63,11,2.8,No,No,No,,,,DNA
23,SL18-UCONN-23,3,10.8,2.5,2,0.1,1.5,1,No,No,No,,,,
23,SL18-UCONN-23,3,18.7,2.8,2.8,0.3,2,1.4,No,No,Yes,,,,
23,SL18-UCONN-23,3,19.1,3,2.9,0.4,2.1,1.4,No,No,No,,,,
23,SL18-UCONN-23,3,26.2,4.2,3.6,0.3,2.4,1.4,No,No,No,,,,
23,SL18-UCONN-23,5,28.4,6.5,6.2,0.2,2.1,1.4,No,No,No,,,,
23,SL18-UCONN-23,2,34.1,4.6,4.6,0.5,6,1.83,No,No,No,,,,
23,SL18-UCONN-23,3,37.2,5.9,5.9,0.4,6,2.4,No,No,No,,,,
23,SL18-UCONN-23,1,38,5.2,5.2,0.29,6.2,2.63,No,No,No,,,,
23,SL18-UCONN-23,2,38,6.7,6.7,0.56,7,2.61,No,No,No,,,,
23,SL18-UCONN-23,1,48,6.1,6.1,0.64,13,3.34,No,No,No,,,,
23,SL18-UCONN-23,4,49.6,6.8,6.8,0.4,8.1,2.8,No,No,No,,,,
23,SL18-UCONN-23,4,55.2,8.5,7.7,0.6,8.4,3.1,No,No,No,,,,
23,SL18-UCONN-23,-,62.1,5.6,4.7,0.51,5.6,3.74,No,No,No,,,,
23,SL18-UCONN-23,-,65.3,9.3,8.3,0.8,9.3,3.29,No,No,No,Horse's Mane,,DNA,
23,SL18-UCONN-23,-,67,8,6.5,0.77,8,4.11,No,No,No,,,,
24,SL18-UCONN-24,-,12,2.2,1.7,0.2,2,0.3,No,No,No,,No,,
24,SL18-UCONN-24,3,13,1.5,1.3,0.2,1.3,0.1,No,No,No,,No,,
24,SL18-UCONN-24,4,15,4,3,0.5,4.5,2.4,No,No,No,,No,,
24,SL18-UCONN-24,4,18,4,3,0.4,4.5,2.1,No,No,No,,No,,
24,SL18-UCONN-24,5,19,5,4.5,0.4,3.8,1.9,No,No,No,,No,,
24,SL18-UCONN-24,3,24,4.5,4.7,0.4,5,3.2,No,No,No,,No,,
24,SL18-UCONN-24,3,25,5,4.7,0.4,5.5,2.9,No,No,No,,No,,
24,SL18-UCONN-24,5,26,4.5,4.5,0.4,6.5,2.6,No,No,No,,No,,
24,SL18-UCONN-24,2,32,8,8,0.5,8.5,3.5,No,No,Yes,,No,,
24,SL18-UCONN-24,4,34.5,7.5,7.5,0.4,10,3.1,No,No,No,,No,,
24,SL18-UCONN-24,-,49.5,11.4,10,0.3,19.5,3.3,Yes,No,Yes,,No,,
24,SL18-UCONN-24,-,51.5,5.7,4.8,0.7,18.5,2.8,No,No,Yes,,No,,
24,SL18-UCONN-24,2,54,10,10,0.5,21,4.7,Yes,No,No,,No,,
24,SL18-UCONN-24,-,55,8.9,8,0.5,16,3.3,No,No,No,Spliting Maristem,No,,
24,SL18-UCONN-24,-,55,10,9.3,0.4,23.5,3.4,Yes,No,No,,No,,
24,SL18-UCONN-24,2,56.5,11.5,11,0.5,19,4.8,No,No,No,,No,,
24,SL18-UCONN-24,-,61.5,10.5,10,0.4,30,4.3,Yes,No,No,,No,,
24,SL18-UCONN-24,5,62,10,7.5,0.7,19.5,4.2,Yes,No,Yes,,No,,
24,SL18-UCONN-24,1,62,11.5,11,0.4,27,5.3,Yes,No,No,,No,,
24,SL18-UCONN-24,2,63.5,13,9.5,0.7,30,5,Yes,No,No,,No,,
24,SL18-UCONN-24,-,66,10.5,8.2,0.4,34,4.7,Yes,No,No,,No,,
24,SL18-UCONN-24,-,66,10,8.6,0.7,43,4.5,Yes,No,No,,No,,
24,SL18-UCONN-24,-,71.5,10,8.6,0.5,18,1,No,No,No,,No,,
24,SL18-UCONN-24,-,75,11.3,8,0.8,47,5.3,Yes,No,No,,No,,
24,SL18-UCONN-24,-,87,60,8.2,0.6,37,5.1,Yes,No,No,,No,DNA,
24,SL18-UCONN-24,-,104.5,15.4,9.2,0.6,32.5,4.7,Yes,No,Yes,,No,,
24,SL18-UCONN-24,-,115,15.7,8.8,0.8,36,5,Yes,No,Yes,Crinkle,No,,
24,SL18-UCONN-24,-,123,17.5,6.6,0.4,51,4.5,Yes,No,No,,No,,
24,SL18-UCONN-24,-,152,25.2,9,0.8,25.5,4.7,Yes,No,Yes,Crinkle,No,,
24,SL18-UCONN-24,5,215,4.5,3.5,0.3,4.5,2,No,No,No,,No,,
25,SL18-UCONN-25,4,20.2,3.9,3,0.2,2.5,1.5,No,No,No,,,,
25,SL18-UCONN-25,2,22.8,4.5,3.5,0.12,6,2.02,No,No,No,,,,
25,SL18-UCONN-25,1,23,3.2,6.9,0.38,5,1.66,No,No,No,,,,
25,SL18-UCONN-25,1,24.6,3.5,3,0.26,5.9,1.89,No,No,No,,,,
25,SL18-UCONN-25,2,26,3.5,3.5,0.3,6.1,2.06,No,No,No,,,,
25,SL18-UCONN-25,1,30.6,5.1,4.9,0.42,10,2.7,No,No,Yes,,,,
25,SL18-UCONN-25,3,32.6,6.6,6.6,0.3,5.6,2.4,No,No,Yes,,,,
25,SL18-UCONN-25,3,33.7,6.4,-,0.3,4,2,No,No,No,,,,
25,SL18-UCONN-25,1,35.5,5.9,5.2,0.48,20.8,3.3,No,No,No,,,,
25,SL18-UCONN-25,2,44.5,5.9,5.9,0.2,20,3.91,No,No,No,,,,
25,SL18-UCONN-25,2,55,7.7,7.7,0.12,27.5,4.04,No,No,No,,,,
25,SL18-UCONN-25,3,58.4,9.9,9,0.3,15.4,3.3,No,No,Yes,,,,
25,SL18-UCONN-25,1,64,7.5,6.9,0.5,35,3.78,No,No,No,,,,
25,SL18-UCONN-25,Random,69.8,8.7,7.8,0.51,32.5,3.56,Yes,No,No,,,,DNA
25,SL18-UCONN-25,5,115.4,16.9,10.2,0.6,37.7,3.9,Yes,No,No,Horse's Mane,,,
26,SL18-UCONN-26,2,17,3.2,2.9,0.3,4,1.9,No,No,No,,,,
26,SL18-UCONN-26,2,19,2.7,2,0.3,2,1.2,No,No,No,,,,
26,SL18-UCONN-26,1,23,4.4,4.6,0.5,8.6,2.5,No,No,No,,,,
26,SL18-UCONN-26,4,26,6.5,3.5,0.3,3.4,1.6,No,No,No,,,,
26,SL18-UCONN-26,1,27.5,3.3,2.7,0.3,3.6,1.6,No,No,No,Grazing,,,
26,SL18-UCONN-26,3,39,3.8,3.6,0.5,9,2.2,No,No,No,Grazing/Splitting Meristem,,,
26,SL18-UCONN-26,1,39,5.5,5.2,0.6,17.5,3.5,No,No,No,,,,
26,SL18-UCONN-26,5,42.5,4.5,4.4,0.5,10.5,2.8,No,No,No,,,,
26,SL18-UCONN-26,3,45,4.5,4.6,0.5,8.5,2.6,No,No,No,,,,
26,SL18-UCONN-26,3,46,5.5,5.3,0.5,10.4,3.2,No,No,No,,,,
26,SL18-UCONN-26,4,52,4.4,4.6,0.5,11.5,3.1,No,No,No,Grazing,,,
26,SL18-UCONN-26,4,55,6.2,6.3,0.6,14.5,3.4,No,No,No,,,,
26,SL18-UCONN-26,1,59.5,2.6,2.4,0.3,3,1.4,No,No,No,Grazing,,,
26,SL18-UCONN-26,1,62,7.1,6.2,0.6,15.5,3.7,No,No,No,,,DNA,
26,SL18-UCONN-26,4,93.5,11,7.2,0.6,29,4.6,No,No,No,Grazing,,,
27,SL18-UCONN-27,3,9.2,2.2,-,0.11,1.4,0.95,,,,,,,
27,SL18-UCONN-27,3,21,5,4,0.5,3.2,1.68,,,,,,,
27,SL18-UCONN-27,3,22,6.2,5,0.19,3.1,2.21,,,,,,,
27,SL18-UCONN-27,1,26,4.7,3.1,0.3,5.8,2.4,No,No,No,,No,,
27,SL18-UCONN-27,1,27.7,5.1,4,0.4,6,2.5,No,No,No,,No,,
27,SL18-UCONN-27,-,28.4,5,3.9,0.25,11,2.13,No,No,No,,No,,
27,SL18-UCONN-27,4,28.5,5.4,5.4,0.3,6.7,3.3,No,No,No,,No,,
27,SL18-UCONN-27,1,36.4,6.1,5.8,0.3,7.9,2.9,No,No,No,,No,,
27,SL18-UCONN-27,-,39,7,6.4,0.34,20.6,3.68,No,No,No,,No,,
27,SL18-UCONN-27,-,39.2,9,9,0.29,12.4,3.74,No,No,No,,No,,
27,SL18-UCONN-27,4,41.2,7.9,7.9,0.2,10.6,3.2,No,No,No,,No,,
27,SL18-UCONN-27,5,41.4,10.8,10.1,0.4,8.3,3,No,No,No,,No,,
27,SL18-UCONN-27,5,42.6,10.1,10.1,0.5,8.3,3.1,No,No,No,,No,,
27,SL18-UCONN-27,-,104.1,16.3,11.3,0.16,37.5,4.64,Yes,No,No,,No,,DNA
27,SL18-UCONN-27,2,121.2,18.2,10.8,0.7,31.7,5.1,Yes,No,No,,No,,
28,SL18-UCONN-28,3,4.5,3,-,0.2,0.8,0.7,No,No,No,,No,,
28,SL18-UCONN-28,3,8,2.6,-,0.2,0.4,0.7,No,No,No,,No,,
28,SL18-UCONN-28,3,8.5,2.4,-,0.15,-,-,No,No,No,no stipe,No,,
28,SL18-UCONN-28,2,10.5,3.8,1,0.6,12.5,3.5,No,No,No,,No,,
28,SL18-UCONN-28,3,12,2.6,1,0.2,0.5,0.7,No,No,No,,No,,
28,SL18-UCONN-28,2,32.5,7.6,7.7,0.3,6,2.2,No,No,No,,No,,
28,SL18-UCONN-28,3,36,7.5,7.5,0.5,5,1.8,No,No,No,,No,,
28,SL18-UCONN-28,2,41,8,8,0.4,14,3.6,No,No,No,,No,,
28,SL18-UCONN-28,3,57,11.5,11,0.6,9.5,2.6,No,No,No,,No,,
28,SL18-UCONN-28,1,59,5.3,5,0.4,8.5,2.6,No,No,Yes,,No,,
28,SL18-UCONN-28,4,77,10.5,10.5,0.5,36.5,4.6,Yes,No,No,,No,,
28,SL18-UCONN-28,4,86.2,12.5,12.5,0.5,38.5,5.2,Yes,No,No,,No,,
28,SL18-UCONN-28,4,100.5,14.5,14.5,0.8,40.5,4.6,Yes,No,No,,No,,
28,SL18-UCONN-28,1,126,8.5,4,0.2,13.8,3.1,No,No,No,,No,,
28,SL18-UCONN-28,2,-,-,-,-,14,3.8,No,No,No,no blade,No,,
29,SL18-UCONN-29,1,6.4,2.3,N/A,0.3,2,1.4,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,1,9.5,2.3,N/A,0.4,2,1.3,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,2,11.2,2.7,2.8,0.4,3.2,1.8,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,2,11.5,2.8,2.1,0.4,2.4,1.2,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,2,11.8,2.1,2,0.3,2.8,1.1,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,2,16.3,2.6,3.5,0.4,3.6,2,No,No,No,,No,,
29,SL18-UCONN-29,1,18.5,2.9,2.4,0.3,3.7,1.7,No,No,No,,No,,
29,SL18-UCONN-29,2,21.1,2.5,3.5,0.6,5.7,2.1,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,2,22.8,3.6,3.8,0.6,6.8,2.4,No,No,No,,No,,
29,SL18-UCONN-29,2,23,4,3.8,0.5,6.7,2.2,No,No,No,,No,,
29,SL18-UCONN-29,4,24.9,4.8,4.7,0.3,4.7,2.4,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,2,29.7,4.3,4.3,0.6,5.9,2.6,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,4,43,5.2,4.5,0.7,11.9,3.4,No,No,No,,No,,
29,SL18-UCONN-29,-,51,10.9,10.5,0.6,6.5,2.1,No,No,Yes,Grazing,No,,
29,SL18-UCONN-29,3,81.5,10.3,8,0.6,23.4,3.8,Yes,No,No,,No,,DNA
30,SL18-UCONN-30,-,16.5,6.5,6.5,0.9,2,0.97,No,No,No,,,,
30,SL18-UCONN-30,-,20,5.5,5.5,0.31,4,1.92,No,No,No,,,,
30,SL18-UCONN-30,-,28.5,6,6,0.5,5.1,3.12,No,No,No,,,,
30,SL18-UCONN-30,2,29,8,7.7,0.4,6,2.5,No,No,No,,,,
30,SL18-UCONN-30,-,31,8.5,8,0.19,5.5,2.73,No,No,No,,,,
30,SL18-UCONN-30,4,31.2,6.8,6.2,0.3,4.9,2.5,No,No,Yes,,,,
30,SL18-UCONN-30,5,32.4,8.7,8.4,0.2,5.1,2.5,No,No,No,,,,
30,SL18-UCONN-30,-,38,11,11,0.29,4.5,2.43,No,No,No,,,,
30,SL18-UCONN-30,-,38.8,10.1,10,0.17,7,2.79,No,No,No,,,,
30,SL18-UCONN-30,4,46.5,9.1,8.2,0.4,6.1,3.2,No,No,Yes,,,,
30,SL18-UCONN-30,4,57,11.7,10.6,0.4,8.4,3.4,No,No,No,,,,
30,SL18-UCONN-30,-,57.2,14,13,0.1,7,3.37,No,No,No,,,,
30,SL18-UCONN-30,-,58,12,14,0.25,12.1,3.81,No,No,No,,,,
30,SL18-UCONN-30,3,66.2,10.6,9.4,0.5,15.1,3.5,No,No,No,,,,
30,SL18-UCONN-30,1,67.3,15.3,12.2,0.5,7.5,3.4,No,No,No,,,,
31,SL18-UCONN-31,3,18.5,2.5,2.5,0.3,2,1.5,No,No,No,,No,,
31,SL18-UCONN-31,4,19,25,1.8,0.2,2,1.3,No,No,No,,No,,
31,SL18-UCONN-31,3,26,3.5,3.5,0.4,7,2.3,No,No,No,,No,,
31,SL18-UCONN-31,4,28.5,5,3,0.12,1.5,1.4,No,No,No,,No,,
31,SL18-UCONN-31,3,38,5,5.5,0.4,7,2.8,No,No,No,,No,,
31,SL18-UCONN-31,4,41.5,5.5,5,0.4,15,3.4,No,No,No,,No,,
31,SL18-UCONN-31,2,42,9,9.5,0.4,7.5,3.4,No,No,No,,No,,
31,SL18-UCONN-31,3,42,4.5,4,0.5,9,2.6,No,No,No,,No,,
31,SL18-UCONN-31,1,44,5,5.5,0.4,17,3.5,No,No,No,,No,,
31,SL18-UCONN-31,2,52,7,7.5,0.5,15.5,3.4,No,No,No,,No,,
31,SL18-UCONN-31,4,61,8,7.8,0.13,27,2.8,No,No,No,,No,,
31,SL18-UCONN-31,4,69,12.5,9,0.5,20.3,4.3,No,No,No,Crinkle,No,,
31,SL18-UCONN-31,4,69,10,8.5,0.3,22,3.9,No,No,No,,No,,
31,SL18-UCONN-31,1,69,10,9,0.4,25,4.4,Yes,No,No,Crinkle,No,,
31,SL18-UCONN-31,3,70,9.5,7,0.4,20,3.6,No,No,No,Crinkle,No,,
32,SL18-UCONN-32,5,8,2.5,-,0.25,3,1.39,No,No,No,,,,
32,SL18-UCONN-32,-,11.3,7.5,4.5,0.15,17,3.94,No,No,Yes,,,,
32,SL18-UCONN-32,5,12.5,2.5,10.5,0.19,2,0.94,No,No,No,,,,
32,SL18-UCONN-32,3,17.2,2.4,2.4,0.2,-,-,No,No,No,,,,
32,SL18-UCONN-32,1,21.5,4.9,4.8,0.5,8.2,2.6,No,No,No,,,,
32,SL18-UCONN-32,4,35.7,3.5,3.5,0.5,5.7,2.1,No,No,No,Snail Egg/Grazing,,,
32,SL18-UCONN-32,1,39,4,4,0.4,6.2,2.1,No,No,No,,,,
32,SL18-UCONN-32,4,49.5,4.5,4.6,0.5,4,2.7,No,No,No,Grazing/Cut stipe,,,
32,SL18-UCONN-32,2,50,4.9,4.7,0.5,5,1.9,No,No,No,,,,
32,SL18-UCONN-32,4,50,3.2,3.2,0.6,-,-,No,No,Yes,Grazing,,,
32,SL18-UCONN-32,5,52.5,4.5,4,0.19,8.5,2.11,No,No,No,,,,
32,SL18-UCONN-32,4,55.5,5.2,5.2,0.5,7.8,2.7,No,No,Yes,,,,
32,SL18-UCONN-32,5,57,6.5,6,0.44,6.5,2.32,No,No,No,,,,
32,SL18-UCONN-32,4,79.9,4.7,4.7,0.7,11.3,3.3,No,No,No,Grazing,,,
32,SL18-UCONN-32,4,88.5,7,5,0.15,9,2.73,No,No,No,DNA,,,
32,SL18-UCONN-32,-,92,5.5,4,0.36,20,3.63,No,No,No,,,,
32,SL18-UCONN-32,-,97.5,7,4.5,0.15,6.5,2.82,No,No,No,,,,
32,SL18-UCONN-32,4,98.5,5.4,4.1,0.7,18.8,3.7,No,No,No,Grazing,,,
32,SL18-UCONN-32,2,103.5,9.3,5.7,0.6,14.8,3.2,No,No,No,,,,
32,SL18-UCONN-32,1,106,5.9,4.1,0.7,16,3.6,Yes,No,No,,,,
32,SL18-UCONN-32,-,110,7,5.5,0.29,18,4.08,No,No,No,,,,
32,SL18-UCONN-32,-,121,8,5,0.14,14,3.55,No,No,Yes,,,,
32,SL18-UCONN-32,3,125,10,5.4,0.7,9,3.2,No,No,No,,,,
32,SL18-UCONN-32,-,126,9,5,0.12,14,3.85,No,No,No,,,,
32,SL18-UCONN-32,-,130.5,9,4.5,0.15,20,4.22,No,No,Yes,,,,
32,SL18-UCONN-32,-,133,8.5,4.5,0.13,17.5,4.13,No,No,No,Horse's Mane,,,
32,SL18-UCONN-32,-,135,9,4.5,0.1,8,3.6,No,No,No,,,,
32,SL18-UCONN-32,3,137,11.4,5.5,0.7,17.5,4.2,No,No,No,,,,
32,SL18-UCONN-32,3,139,10,4.9,0.7,15,4,No,No,No,Horse's Mane,,,
32,SL18-UCONN-32,-,162,8.5,5,0.11,24,2.59,No,No,No,,,,
32,SL18-UCONN-32,4,175.5,11.5,4.6,0.7,7.5,3.6,No,No,No,Horse's Mane,For Charlie,,
33,SL18-UCONN-33,1,13.5,5.2,4.4,0.21,6.5,2.08,No,No,No,,No,,
33,SL18-UCONN-33,2,14,4.4,2.8,0.21,6,1.98,No,No,No,,No,,
33,SL18-UCONN-33,4,16.2,2.7,2.7,0.4,3.2,1.6,No,No,No,Grazing,No,,
33,SL18-UCONN-33,2,16.5,4.6,3.6,0.28,4,1.88,No,No,No,,No,,
33,SL18-UCONN-33,1,17,5.5,3.5,0.22,5.5,2.31,No,No,No,,No,,
33,SL18-UCONN-33,2,17,3.4,3,0.2,5.6,2.1,No,No,No,,No,,
33,SL18-UCONN-33,2,17.7,4.2,3,0.3,5.1,2.6,No,No,No,,No,,
33,SL18-UCONN-33,5,17.8,8,7.5,0.6,15.9,4.6,Yes,No,No,Broken End,No,,
33,SL18-UCONN-33,1,18.5,4,3.4,0.3,5,2.32,No,No,No,,No,,
33,SL18-UCONN-33,2,18.5,6.6,5.5,0.19,10,2.94,No,No,No,,No,,
33,SL18-UCONN-33,1,21,4.4,3.4,0.2,6,2.14,No,No,No,,No,,
33,SL18-UCONN-33,3,23.1,3.7,3.6,0.4,7.8,2.7,No,No,No,,No,,
33,SL18-UCONN-33,1,26.5,5.9,5.9,0.1,5,1.19,No,No,No,,No,,Desmerestia verdius on some in of the individuals on line
33,SL18-UCONN-33,3,27.4,4.1,4.1,0.4,13.2,3.5,No,No,No,Slimy,No,,
33,SL18-UCONN-33,4,28,5.2,5.2,0.4,7.5,3.6,No,No,No,,No,,
33,SL18-UCONN-33,2,29,5.6,5,0.14,5.5,1.98,No,No,No,,No,,
33,SL18-UCONN-33,3,39,6.8,6.8,0.6,21.6,4.1,Yes,No,No,,No,,
33,SL18-UCONN-33,1,39.5,7.6,7.2,0.12,17,3.38,No,No,No,,No,,
33,SL18-UCONN-33,1,40,8.4,8.9,0.6,14,3.12,No,No,No,,No,,
33,SL18-UCONN-33,1,40.5,8.7,8.6,0.16,20,3.4,Yes,No,No,,No,,
33,SL18-UCONN-33,3,41,6.5,6.5,0.5,24.9,3.7,No,No,No,,No,,
33,SL18-UCONN-33,5,42.5,9.8,9.8,0.5,15.4,4.5,Yes,No,No,Horse's Mane,No,,
33,SL18-UCONN-33,-,49.5,12.5,12,0.8,20,4.07,Yes,No,No,,No,DNA,
33,SL18-UCONN-33,4,52.1,8.6,8.6,0.6,26.6,3.8,Yes,No,No,,No,,
33,SL18-UCONN-33,1,61,11.5,11,0.9,31.5,4.04,Yes,No,No,,No,,
33,SL18-UCONN-33,5,66,17,15.8,0.7,38.5,6.6,Yes,No,No,Crinkle,No,,
33,SL18-UCONN-33,1,68,14,14,0.9,37,3.87,Yes,No,No,,No,,
33,SL18-UCONN-33,-,,,,,,,,,,,,,
33,SL18-UCONN-33,-,,,,,,,,,,,,,
33,SL18-UCONN-33,-,,,,,,,,,,,,,
34,SL18-UCONN-34,5,26.8,5.5,4.5,0.4,2.5,2,No,No,No,,,,
34,SL18-UCONN-34,2,29.5,7.8,7.5,0.4,3.4,2.4,No,No,No,,,,
34,SL18-UCONN-34,-,38,14,10.8,0.58,3.4,3.37,No,No,No,,,,
34,SL18-UCONN-34,-,44,9.2,9.2,0.51,4.8,2.35,No,No,No,,,,
34,SL18-UCONN-34,-,45,12.2,11.4,0.37,5,2.4,No,No,No,,,,
34,SL18-UCONN-34,-,47,9.4,9.1,0.45,6,2.75,No,No,No,,,,
34,SL18-UCONN-34,-,50,10.9,10.4,0.61,5.8,2.96,No,No,No,,,,
34,SL18-UCONN-34,-,54,11.9,11.3,0.64,6,5.17,No,No,No,,,,
34,SL18-UCONN-34,1,54.5,12.6,11,0.6,7.5,3.5,No,No,No,Horse's Mane,,,
34,SL18-UCONN-34,-,65,14.2,10.3,0.48,5,2.53,No,No,No,,,,
34,SL18-UCONN-34,2,65,13.4,9.1,0.7,7.4,3.3,No,No,No,,,,
34,SL18-UCONN-34,-,78,9.6,9.4,0.37,3.6,2.05,No,No,No,,,,
34,SL18-UCONN-34,-,78.4,16.1,9.1,0.59,3.5,3.4,No,No,No,,,,DNA
34,SL18-UCONN-34,3,85.5,15.7,18.9,0.6,6.7,3.5,No,Yes,No,Grazing,,,
34,SL18-UCONN-34,4,97.5,16.2,8.4,1,9,4,No,Yes,No,,,,
35,SL18-UCONN-35,2,9.2,3.1,-,0.4,1.2,0.73,No,No,No,,No,,
35,SL18-UCONN-35,5,13,2.6,1.5,0.5,1.9,1.4,No,No,Yes,,No,,
35,SL18-UCONN-35,1,13.6,3.3,2.2,0.7,1.6,0.99,No,No,Yes,,No,,
35,SL18-UCONN-35,2,14.5,2.6,2,0.4,1.4,0.76,No,No,No,,No,,
35,SL18-UCONN-35,2,14.6,2.6,2.1,0.5,1.3,0.79,No,No,No,,No,,
35,SL18-UCONN-35,4,15,3,2.5,0.4,3.1,1.7,No,No,No,Horse's Mane,No,,
35,SL18-UCONN-35,5,20.5,3.5,2.4,0.5,4.1,2.2,No,No,Yes,Grazing,No,,
