"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SA18-CB-3",0.0211023531087956,0.0847264390580083,-7.84242761400899e-05,-0.00577495563108015,0.0221940842272373
"SL18-OD-6",0.0790919111179428,0.251945255408722,0.00176610040789807,0.0118169699070211,-0.254805722112214
"SL18-OD-3",0.000827561682284227,0.500949008484696,0.000291910418869379,0.00957307847045071,-0.548507911991957
"SA18-CB-10-FG1",-0.00405989159951134,-0.113515639306377,0.000469897208079157,0.00338539910550399,0.198454702141693
"SL18-LD-10-FG1",0.0165705500414604,-0.170136015780714,0.000858700601042998,0.00603994374969023,0.0615458384013259
"SL18-NL-6-FG1",-0.00964362550035825,-0.311911085135088,0.000939629966742237,0.000860840149135046,0.732504513809752
"SL18-LD-10-FG2",-0.0617834744160054,-0.167508614988336,-0.0011877921738228,-0.00626979553617729,-0.319046861791861
"SL18-NL-9-FG2",-0.0280048627924226,0.225439565625248,-0.000987363685929602,-0.00752247697822635,0.0750443899212724
"SL18-OI-11-FG1",0.0413114528358503,-0.00754304022183317,0.00183379771637755,0.014193485564382,-0.0420620759418994
"SL18-OI-15-FG1",0.0114512116553854,-0.162706922086654,0.00064763282063289,0.00399412404742936,0.159169657842915
"SL18-OI-16-FG3",-0.0292437131059028,0.420868582128873,-0.00131787999660116,-0.00942362402057012,0.0848065959009015
