"","DWpM","WWpM","PDW","BD"
"SL18-DB-6",0.0000000000000000743688474522485,0.000000000000000387772422505739,0.000000000000000529751955982681,0.00000000000000258261280380456
"SL18-CB-10",0.0000000000000000106898145361525,-0.0000000000000000743267935616668,-0.000000000000000159920461139378,0.0000000000000160858072087157
"SA18-CB-10-FG1",0.106200667202941,0.74008479643649,-0.0295388519242755,-1.8301105352519
"SL18-LD-10-FG1",0.0192679361551893,0.123508064193127,-0.0468374757065608,4.36133339011966
"SL18-NL-6-FG1",0.0148841002699185,0.0711136562058857,0.0109473830815196,0.762110786925764
"SL18-LD-10-FG2",-0.00499890551715864,0.00138018068248925,-0.192276829245,7.12583859955678
"SL18-NL-9-FG2",-0.0235081338556071,-0.180070971472894,-0.126724349507419,-3.66651075560799
"SL18-OI-15-FG1",-0.00284662076950136,-0.0863903271605922,-0.0583651753669294,-1.17127352359945
"SL18-OI-16-FG3",-0.0516356160740647,-0.478313185416937,0.0908450341390471,-8.20845306414321
"SL18-LD-13-FG2",-0.095744399765274,-0.774477421814243,-0.00187146908088059,-5.90700072323079
"SL18-OI-17-FG1",-0.00125148016588054,0.0241380525498031,-0.167173099320593,-5.28028508186
"SL18-OI-18-FG1",-0.0113094989311818,-0.162920880815874,0.087439106702735,-1.92202734437714
"SL18-OI-18-FG2",-0.0346223670149461,-0.334488126394243,0.120305761006844,-2.4244544236023
"SL18-OI-2-FG2",0.0156361955289708,0.130550581979597,0.0192001663243159,2.77501118168989
"SL18-LD-1-FG1",-0.00125741898645171,-0.025719987691263,-0.00950454586119924,3.6850696083903
"SL18-OI-2-FG3",0.00879804396128326,0.0685579487558585,-0.0312608024868831,2.66368576464205
"SL18-OI-6-FG1",0.128542447934942,0.82307186646874,1.01312474785258,14.0807262589649
"SL18-OI-9-FG1",-0.0105430435995297,-0.21052507346192,0.289758128774863,-0.967397741387613
"SL18-SF-13-FG1",-0.030121537999105,-0.279876485470895,-0.220535173074596,1.77542769188001
